date,node,country,transport,version,lower,upper,clients,frac
2017-10-11,relay,sd,,,226,892,496,83
2017-10-11,relay,se,,,7916,24101,14328,83
2017-10-11,relay,sg,,,3879,12093,7698,83
2017-10-11,relay,si,,,808,2762,1589,83
2017-10-11,relay,sk,,,1572,5126,2956,83
2017-10-11,relay,sl,,,16,128,56,83
2017-10-11,relay,sm,,,2,50,17,83
2017-10-11,relay,sn,,,236,923,489,83
2017-10-11,relay,so,,,37,217,119,83
2017-10-11,relay,sr,,,68,339,148,83
2017-10-11,relay,ss,,,18,138,69,83
2017-10-11,relay,st,,,0,32,2,83
2017-10-11,relay,sv,,,238,932,520,83
2017-10-11,relay,sx,,,0,37,17,83
2017-10-11,relay,sy,,,386,1420,795,83
2017-10-11,relay,sz,,,12,105,31,83
2017-10-11,relay,tc,,,1,44,9,83
2017-10-11,relay,td,,,10,99,45,83
2017-10-11,relay,tg,,,42,238,129,83
2017-10-11,relay,th,,,2590,8218,4808,83
2017-10-11,relay,tj,,,93,428,214,83
2017-10-11,relay,tl,,,0,33,13,83
2017-10-11,relay,tm,,,2,52,24,83
2017-10-11,relay,tn,,,810,2767,1909,83
2017-10-11,relay,to,,,0,32,9,83
2017-10-11,relay,tr,,,1992,6408,5002,83
2017-10-11,relay,tt,,,237,927,538,83
2017-10-11,relay,tw,,,10663,32211,31622,83
2017-10-11,relay,tz,,,135,580,335,83
2017-10-11,relay,ua,,,83725,245133,194137,83
2017-10-11,relay,ug,,,175,719,411,83
2017-10-11,relay,us,,,232703,676553,428976,83
2017-10-11,relay,uy,,,567,2001,1113,83
2017-10-11,relay,uz,,,379,1397,785,83
2017-10-11,relay,va,,,0,8,1,83
2017-10-11,relay,vc,,,7,80,31,83
2017-10-11,relay,ve,,,1875,6050,3503,83
2017-10-11,relay,vg,,,1,40,13,83
2017-10-11,relay,vi,,,0,25,10,83
2017-10-11,relay,vn,,,2218,7094,4277,83
2017-10-11,relay,vu,,,0,36,15,83
2017-10-11,relay,wf,,,0,14,6,83
2017-10-11,relay,ws,,,0,33,9,83
2017-10-11,relay,xk,,,9,92,55,83
2017-10-11,relay,ye,,,195,786,443,83
2017-10-11,relay,yt,,,8,86,38,83
2017-10-11,relay,za,,,2249,7187,4753,83
2017-10-11,relay,zm,,,76,366,216,83
2017-10-11,relay,zw,,,142,606,313,83
2017-10-11,relay,,,,,,2461284,83
2017-10-11,relay,??,,,,,38914,83
2017-10-11,relay,eh,,,,,0,83
2017-10-11,bridge,a1,,,,,2,67
2017-10-11,bridge,a2,,,,,0,67
2017-10-11,bridge,ad,,,,,0,67
2017-10-11,bridge,ae,,,,,362,67
2017-10-11,bridge,af,,,,,11,67
2017-10-11,bridge,al,,,,,11,67
2017-10-11,bridge,am,,,,,10,67
2017-10-11,bridge,an,,,,,0,67
2017-10-11,bridge,ao,,,,,6,67
2017-10-11,bridge,ar,,,,,123,67
2017-10-11,bridge,at,,,,,161,67
2017-10-11,bridge,au,,,,,482,67
2017-10-11,bridge,aw,,,,,1,67
2017-10-11,bridge,ax,,,,,0,67
2017-10-11,bridge,az,,,,,21,67
2017-10-11,bridge,ba,,,,,11,67
2017-10-11,bridge,bb,,,,,4,67
2017-10-11,bridge,bd,,,,,221,67
2017-10-11,bridge,be,,,,,132,67
2017-10-11,bridge,bf,,,,,2,67
2017-10-11,bridge,bg,,,,,59,67
2017-10-11,bridge,bh,,,,,12,67
2017-10-11,bridge,bi,,,,,2,67
2017-10-11,bridge,bj,,,,,5,67
2017-10-11,bridge,bm,,,,,2,67
2017-10-11,bridge,bn,,,,,9,67
2017-10-11,bridge,bo,,,,,37,67
2017-10-11,bridge,br,,,,,4613,67
2017-10-11,bridge,bs,,,,,4,67
2017-10-11,bridge,bt,,,,,1,67
2017-10-11,bridge,bw,,,,,2,67
2017-10-11,bridge,by,,,,,1399,67
2017-10-11,bridge,bz,,,,,4,67
2017-10-11,bridge,ca,,,,,536,67
2017-10-11,bridge,cd,,,,,12,67
2017-10-11,bridge,cf,,,,,0,67
2017-10-11,bridge,cg,,,,,1,67
2017-10-11,bridge,ch,,,,,341,67
2017-10-11,bridge,ci,,,,,18,67
2017-10-11,bridge,cl,,,,,97,67
2017-10-11,bridge,cm,,,,,32,67
2017-10-11,bridge,cn,,,,,1478,67
2017-10-11,bridge,co,,,,,154,67
2017-10-11,bridge,cr,,,,,21,67
2017-10-11,bridge,cu,,,,,10,67
2017-10-11,bridge,cv,,,,,1,67
2017-10-11,bridge,cw,,,,,1,67
2017-10-11,bridge,cy,,,,,15,67
2017-10-11,bridge,cz,,,,,124,67
2017-10-11,bridge,de,,,,,1615,67
2017-10-11,bridge,dj,,,,,0,67
2017-10-11,bridge,dk,,,,,70,67
2017-10-11,bridge,do,,,,,21,67
2017-10-11,bridge,dz,,,,,180,67
2017-10-11,bridge,ec,,,,,45,67
2017-10-11,bridge,ee,,,,,18,67
2017-10-11,bridge,eg,,,,,1061,67
2017-10-11,bridge,er,,,,,0,67
2017-10-11,bridge,es,,,,,337,67
2017-10-11,bridge,et,,,,,41,67
2017-10-11,bridge,eu,,,,,23,67
2017-10-11,bridge,fi,,,,,146,67
2017-10-11,bridge,fj,,,,,3,67
2017-10-11,bridge,fo,,,,,1,67
2017-10-11,bridge,fr,,,,,871,67
2017-10-11,bridge,ga,,,,,2,67
2017-10-11,bridge,gb,,,,,1636,67
2017-10-11,bridge,gd,,,,,2,67
2017-10-11,bridge,ge,,,,,16,67
2017-10-11,bridge,gf,,,,,3,67
2017-10-11,bridge,gg,,,,,1,67
2017-10-11,bridge,gh,,,,,53,67
2017-10-11,bridge,gi,,,,,1,67
2017-10-11,bridge,gl,,,,,2,67
2017-10-11,bridge,gm,,,,,5,67
2017-10-11,bridge,gn,,,,,1,67
2017-10-11,bridge,gp,,,,,3,67
2017-10-11,bridge,gq,,,,,3,67
2017-10-11,bridge,gr,,,,,72,67
2017-10-11,bridge,gt,,,,,19,67
2017-10-11,bridge,gu,,,,,3,67
2017-10-11,bridge,gy,,,,,1,67
2017-10-11,bridge,hk,,,,,92,67
2017-10-11,bridge,hn,,,,,11,67
2017-10-11,bridge,hr,,,,,33,67
2017-10-11,bridge,ht,,,,,3,67
2017-10-11,bridge,hu,,,,,86,67
2017-10-11,bridge,id,,,,,307,67
2017-10-11,bridge,ie,,,,,86,67
2017-10-11,bridge,il,,,,,64,67
2017-10-11,bridge,im,,,,,6,67
2017-10-11,bridge,in,,,,,1100,67
2017-10-11,bridge,iq,,,,,14,67
2017-10-11,bridge,ir,,,,,1060,67
2017-10-11,bridge,is,,,,,15,67
2017-10-11,bridge,it,,,,,620,67
2017-10-11,bridge,je,,,,,4,67
2017-10-11,bridge,jm,,,,,6,67
2017-10-11,bridge,jo,,,,,70,67
2017-10-11,bridge,jp,,,,,461,67
2017-10-11,bridge,ke,,,,,73,67
2017-10-11,bridge,kg,,,,,19,67
2017-10-11,bridge,kh,,,,,5,67
2017-10-11,bridge,ki,,,,,1,67
2017-10-11,bridge,kn,,,,,0,67
2017-10-11,bridge,kr,,,,,114,67
2017-10-11,bridge,kw,,,,,35,67
2017-10-11,bridge,ky,,,,,2,67
2017-10-11,bridge,kz,,,,,241,67
2017-10-11,bridge,la,,,,,2,67
2017-10-11,bridge,lb,,,,,14,67
2017-10-11,bridge,lc,,,,,0,67
2017-10-11,bridge,li,,,,,3,67
2017-10-11,bridge,lk,,,,,35,67
2017-10-11,bridge,lr,,,,,7,67
2017-10-11,bridge,ls,,,,,3,67
2017-10-11,bridge,lt,,,,,30,67
2017-10-11,bridge,lu,,,,,27,67
2017-10-11,bridge,lv,,,,,40,67
2017-10-11,bridge,ly,,,,,22,67
2017-10-11,bridge,ma,,,,,86,67
2017-10-11,bridge,mc,,,,,0,67
2017-10-11,bridge,md,,,,,44,67
2017-10-11,bridge,me,,,,,5,67
2017-10-11,bridge,mg,,,,,14,67
2017-10-11,bridge,mk,,,,,7,67
2017-10-11,bridge,ml,,,,,6,67
2017-10-11,bridge,mm,,,,,5,67
2017-10-11,bridge,mn,,,,,10,67
2017-10-11,bridge,mo,,,,,4,67
2017-10-11,bridge,mp,,,,,1,67
2017-10-11,bridge,mq,,,,,6,67
2017-10-11,bridge,mr,,,,,3,67
2017-10-11,bridge,mt,,,,,5,67
2017-10-11,bridge,mu,,,,,9,67
2017-10-11,bridge,mv,,,,,6,67
2017-10-11,bridge,mw,,,,,2,67
2017-10-11,bridge,mx,,,,,344,67
2017-10-11,bridge,my,,,,,112,67
2017-10-11,bridge,mz,,,,,7,67
2017-10-11,bridge,na,,,,,3,67
2017-10-11,bridge,nc,,,,,2,67
2017-10-11,bridge,ne,,,,,3,67
2017-10-11,bridge,ng,,,,,108,67
2017-10-11,bridge,ni,,,,,8,67
2017-10-11,bridge,nl,,,,,489,67
2017-10-11,bridge,no,,,,,90,67
2017-10-11,bridge,np,,,,,11,67
2017-10-11,bridge,nz,,,,,57,67
2017-10-11,bridge,om,,,,,45,67
2017-10-11,bridge,pa,,,,,21,67
2017-10-11,bridge,pe,,,,,61,67
2017-10-11,bridge,pf,,,,,3,67
2017-10-11,bridge,pg,,,,,6,67
2017-10-11,bridge,ph,,,,,135,67
2017-10-11,bridge,pk,,,,,133,67
2017-10-11,bridge,pl,,,,,279,67
2017-10-11,bridge,pm,,,,,3,67
2017-10-11,bridge,pr,,,,,5,67
2017-10-11,bridge,ps,,,,,18,67
2017-10-11,bridge,pt,,,,,91,67
2017-10-11,bridge,pw,,,,,1,67
2017-10-11,bridge,py,,,,,10,67
2017-10-11,bridge,qa,,,,,47,67
2017-10-11,bridge,re,,,,,15,67
2017-10-11,bridge,ro,,,,,185,67
2017-10-11,bridge,rs,,,,,35,67
2017-10-11,bridge,ru,,,,,7264,67
2017-10-11,bridge,rw,,,,,15,67
2017-10-11,bridge,sa,,,,,450,67
2017-10-11,bridge,sb,,,,,2,67
2017-10-11,bridge,sc,,,,,7,67
2017-10-11,bridge,sd,,,,,23,67
2017-10-11,bridge,se,,,,,198,67
2017-10-11,bridge,sg,,,,,95,67
2017-10-11,bridge,si,,,,,22,67
2017-10-11,bridge,sk,,,,,43,67
2017-10-11,bridge,sl,,,,,2,67
2017-10-11,bridge,sm,,,,,0,67
2017-10-11,bridge,sn,,,,,5,67
2017-10-11,bridge,so,,,,,7,67
2017-10-11,bridge,sr,,,,,4,67
2017-10-11,bridge,ss,,,,,2,67
2017-10-11,bridge,sv,,,,,22,67
2017-10-11,bridge,sx,,,,,1,67
2017-10-11,bridge,sy,,,,,16,67
2017-10-11,bridge,sz,,,,,3,67
2017-10-11,bridge,td,,,,,2,67
2017-10-11,bridge,tg,,,,,3,67
2017-10-11,bridge,th,,,,,69,67
2017-10-11,bridge,tj,,,,,11,67
2017-10-11,bridge,tm,,,,,80,67
2017-10-11,bridge,tn,,,,,95,67
2017-10-11,bridge,to,,,,,0,67
2017-10-11,bridge,tr,,,,,2999,67
2017-10-11,bridge,tt,,,,,4,67
2017-10-11,bridge,tw,,,,,59,67
2017-10-11,bridge,tz,,,,,7,67
2017-10-11,bridge,ua,,,,,3113,67
2017-10-11,bridge,ug,,,,,14,67
2017-10-11,bridge,us,,,,,5627,67
2017-10-11,bridge,uy,,,,,20,67
2017-10-11,bridge,uz,,,,,82,67
2017-10-11,bridge,va,,,,,1,67
2017-10-11,bridge,vc,,,,,2,67
2017-10-11,bridge,ve,,,,,60,67
2017-10-11,bridge,vi,,,,,0,67
2017-10-11,bridge,vn,,,,,76,67
2017-10-11,bridge,vu,,,,,1,67
2017-10-11,bridge,xk,,,,,1,67
2017-10-11,bridge,ye,,,,,65,67
2017-10-11,bridge,za,,,,,132,67
2017-10-11,bridge,zm,,,,,7,67
2017-10-11,bridge,zw,,,,,17,67
2017-10-11,bridge,,,,,,45602,67
2017-10-11,bridge,,,v4,,,44533,67
2017-10-11,bridge,,,v6,,,1069,67
2017-10-11,bridge,,<OR>,,,,2123,67
2017-10-11,bridge,,fte,,,,6,67
2017-10-11,bridge,,meek,,,,12390,67
2017-10-11,bridge,,obfs2,,,,4,67
2017-10-11,bridge,,obfs3,,,,2423,67
2017-10-11,bridge,,obfs4,,,,28582,67
2017-10-11,bridge,,scramblesuit,,,,72,67
2017-10-11,bridge,,snowflake,,,,3,67
2017-10-11,bridge,,websocket,,,,0,67
2017-10-11,bridge,??,,,,,823,67
2017-10-12,relay,a1,,,0,14,2,50
2017-10-12,relay,a2,,,,,0,50
2017-10-12,relay,ad,,,58,231,134,50
2017-10-12,relay,ae,,,221604,467333,336985,50
2017-10-12,relay,af,,,148,475,445,50
2017-10-12,relay,ag,,,17,106,66,50
2017-10-12,relay,ai,,,0,16,9,50
2017-10-12,relay,al,,,449,1210,729,50
2017-10-12,relay,am,,,540,1424,876,50
2017-10-12,relay,an,,,0,7,0,50
2017-10-12,relay,ao,,,151,483,272,50
2017-10-12,relay,ap,,,0,7,0,50
2017-10-12,relay,aq,,,0,24,5,50
2017-10-12,relay,ar,,,7665,17047,11946,50
2017-10-12,relay,as,,,3,46,12,50
2017-10-12,relay,at,,,7381,16435,11684,50
2017-10-12,relay,au,,,15439,33686,23307,50
2017-10-12,relay,aw,,,33,157,87,50
2017-10-12,relay,ax,,,11,84,41,50
2017-10-12,relay,az,,,693,1781,1025,50
2017-10-12,relay,ba,,,568,1490,928,50
2017-10-12,relay,bb,,,124,413,227,50
2017-10-12,relay,bd,,,1874,4448,3973,50
2017-10-12,relay,be,,,7943,17645,11340,50
2017-10-12,relay,bf,,,39,177,126,50
2017-10-12,relay,bg,,,5438,12241,8891,50
2017-10-12,relay,bh,,,448,1209,898,50
2017-10-12,relay,bi,,,11,81,37,50
2017-10-12,relay,bj,,,158,501,310,50
2017-10-12,relay,bl,,,0,28,8,50
2017-10-12,relay,bm,,,32,154,95,50
2017-10-12,relay,bn,,,179,553,313,50
2017-10-12,relay,bo,,,615,1602,1018,50
2017-10-12,relay,bq,,,0,28,11,50
2017-10-12,relay,br,,,23197,50186,31405,50
2017-10-12,relay,bs,,,138,448,273,50
2017-10-12,relay,bt,,,11,84,37,50
2017-10-12,relay,bw,,,82,300,199,50
2017-10-12,relay,by,,,2181,5128,3247,50
2017-10-12,relay,bz,,,69,264,146,50
2017-10-12,relay,ca,,,29795,64176,47124,50
2017-10-12,relay,cc,,,,,1,50
2017-10-12,relay,cd,,,120,402,231,50
2017-10-12,relay,cf,,,1,38,11,50
2017-10-12,relay,cg,,,24,130,81,50
2017-10-12,relay,ch,,,9357,20682,14297,50
2017-10-12,relay,ci,,,300,854,539,50
2017-10-12,relay,ck,,,0,11,5,50
2017-10-12,relay,cl,,,2789,6470,5581,50
2017-10-12,relay,cm,,,228,678,442,50
2017-10-12,relay,cn,,,541,1428,1007,50
2017-10-12,relay,co,,,4093,9320,5907,50
2017-10-12,relay,cr,,,584,1529,1002,50
2017-10-12,relay,cs,,,0,25,8,50
2017-10-12,relay,cu,,,227,676,395,50
2017-10-12,relay,cv,,,26,136,65,50
2017-10-12,relay,cw,,,49,207,96,50
2017-10-12,relay,cx,,,0,14,1,50
2017-10-12,relay,cy,,,731,1869,1020,50
2017-10-12,relay,cz,,,6102,13679,9251,50
2017-10-12,relay,de,,,184133,388777,342809,50
2017-10-12,relay,dj,,,37,170,88,50
2017-10-12,relay,dk,,,3401,7811,5390,50
2017-10-12,relay,dm,,,3,49,15,50
2017-10-12,relay,do,,,734,1877,1210,50
2017-10-12,relay,dz,,,1584,3802,2628,50
2017-10-12,relay,ec,,,1160,2848,2337,50
2017-10-12,relay,ee,,,999,2483,1569,50
2017-10-12,relay,eg,,,496,1323,736,50
2017-10-12,relay,er,,,0,14,10,50
2017-10-12,relay,es,,,22697,49124,32174,50
2017-10-12,relay,et,,,400,1095,735,50
2017-10-12,relay,eu,,,4,54,10,50
2017-10-12,relay,fi,,,6584,14717,10131,50
2017-10-12,relay,fj,,,25,132,77,50
2017-10-12,relay,fk,,,,,0,50
2017-10-12,relay,fm,,,2,42,18,50
2017-10-12,relay,fo,,,15,99,53,50
2017-10-12,relay,fr,,,64972,138449,101757,50
2017-10-12,relay,ga,,,55,226,145,50
2017-10-12,relay,gb,,,56964,121572,73740,50
2017-10-12,relay,gd,,,27,138,60,50
2017-10-12,relay,ge,,,507,1348,858,50
2017-10-12,relay,gf,,,79,292,176,50
2017-10-12,relay,gg,,,33,158,77,50
2017-10-12,relay,gh,,,642,1663,1024,50
2017-10-12,relay,gi,,,13,92,54,50
2017-10-12,relay,gl,,,9,75,34,50
2017-10-12,relay,gm,,,17,104,46,50
2017-10-12,relay,gn,,,25,131,64,50
2017-10-12,relay,gp,,,158,501,320,50
2017-10-12,relay,gq,,,28,144,54,50
2017-10-12,relay,gr,,,3462,7944,5719,50
2017-10-12,relay,gt,,,449,1213,745,50
2017-10-12,relay,gu,,,49,204,114,50
2017-10-12,relay,gw,,,0,31,12,50
2017-10-12,relay,gy,,,52,216,127,50
2017-10-12,relay,hk,,,7726,17178,13552,50
2017-10-12,relay,hn,,,234,693,473,50
2017-10-12,relay,hr,,,1435,3467,2277,50
2017-10-12,relay,ht,,,114,387,254,50
2017-10-12,relay,hu,,,3023,6984,5027,50
2017-10-12,relay,id,,,24397,52732,51526,50
2017-10-12,relay,ie,,,6195,13878,9078,50
2017-10-12,relay,il,,,5719,12849,8342,50
2017-10-12,relay,im,,,82,300,187,50
2017-10-12,relay,in,,,20341,44121,33348,50
2017-10-12,relay,io,,,,,1,50
2017-10-12,relay,iq,,,818,2071,1313,50
2017-10-12,relay,ir,,,3925,8953,6406,50
2017-10-12,relay,is,,,704,1806,1164,50
2017-10-12,relay,it,,,22906,49568,35590,50
2017-10-12,relay,je,,,42,186,112,50
2017-10-12,relay,jm,,,271,782,476,50
2017-10-12,relay,jo,,,834,2107,1356,50
2017-10-12,relay,jp,,,21052,45631,31893,50
2017-10-12,relay,ke,,,941,2350,1498,50
2017-10-12,relay,kg,,,321,905,526,50
2017-10-12,relay,kh,,,251,732,453,50
2017-10-12,relay,ki,,,0,24,9,50
2017-10-12,relay,km,,,1,34,16,50
2017-10-12,relay,kn,,,38,175,93,50
2017-10-12,relay,kp,,,13,92,32,50
2017-10-12,relay,kr,,,4338,9854,6726,50
2017-10-12,relay,kw,,,966,2407,1584,50
2017-10-12,relay,ky,,,22,122,65,50
2017-10-12,relay,kz,,,1460,3522,2350,50
2017-10-12,relay,la,,,84,304,176,50
2017-10-12,relay,lb,,,551,1451,888,50
2017-10-12,relay,lc,,,28,143,76,50
2017-10-12,relay,li,,,61,242,107,50
2017-10-12,relay,lk,,,449,1210,851,50
2017-10-12,relay,lr,,,84,305,157,50
2017-10-12,relay,ls,,,171,533,334,50
2017-10-12,relay,lt,,,30358,65369,5698,50
2017-10-12,relay,lu,,,878,2206,1443,50
2017-10-12,relay,lv,,,3862,8817,11791,50
2017-10-12,relay,ly,,,302,857,515,50
2017-10-12,relay,ma,,,1573,3777,2465,50
2017-10-12,relay,mc,,,71,269,144,50
2017-10-12,relay,md,,,7355,16380,12644,50
2017-10-12,relay,me,,,180,557,342,50
2017-10-12,relay,mf,,,1,35,17,50
2017-10-12,relay,mg,,,231,684,428,50
2017-10-12,relay,mh,,,0,24,4,50
2017-10-12,relay,mk,,,476,1274,807,50
2017-10-12,relay,ml,,,201,611,590,50
2017-10-12,relay,mm,,,98,342,291,50
2017-10-12,relay,mn,,,205,620,371,50
2017-10-12,relay,mo,,,116,391,275,50
2017-10-12,relay,mp,,,3,51,15,50
2017-10-12,relay,mq,,,176,547,346,50
2017-10-12,relay,mr,,,38,175,81,50
2017-10-12,relay,ms,,,0,11,4,50
2017-10-12,relay,mt,,,215,644,434,50
2017-10-12,relay,mu,,,333,934,544,50
2017-10-12,relay,mv,,,132,433,265,50
2017-10-12,relay,mw,,,38,175,94,50
2017-10-12,relay,mx,,,7931,17619,13094,50
2017-10-12,relay,my,,,3112,7179,5111,50
2017-10-12,relay,mz,,,92,327,184,50
2017-10-12,relay,na,,,117,395,273,50
2017-10-12,relay,nc,,,160,506,349,50
2017-10-12,relay,ne,,,29,145,69,50
2017-10-12,relay,nf,,,0,7,0,50
2017-10-12,relay,ng,,,1270,3096,2016,50
2017-10-12,relay,ni,,,236,698,563,50
2017-10-12,relay,nl,,,70523,150141,40800,50
2017-10-12,relay,no,,,3864,8821,5776,50
2017-10-12,relay,np,,,305,866,642,50
2017-10-12,relay,nr,,,0,7,2,50
2017-10-12,relay,nz,,,1860,4417,3015,50
2017-10-12,relay,om,,,3211,7394,5325,50
2017-10-12,relay,pa,,,453,1221,734,50
2017-10-12,relay,pe,,,1437,3471,2361,50
2017-10-12,relay,pf,,,93,331,224,50
2017-10-12,relay,pg,,,71,269,146,50
2017-10-12,relay,ph,,,2757,6398,4729,50
2017-10-12,relay,pk,,,2692,6256,4671,50
2017-10-12,relay,pl,,,14609,31917,22668,50
2017-10-12,relay,pm,,,3,47,21,50
2017-10-12,relay,pr,,,63,246,189,50
2017-10-12,relay,ps,,,249,730,452,50
2017-10-12,relay,pt,,,3695,8453,5510,50
2017-10-12,relay,pw,,,0,21,16,50
2017-10-12,relay,py,,,486,1300,770,50
2017-10-12,relay,qa,,,1104,2722,1843,50
2017-10-12,relay,re,,,370,1021,642,50
2017-10-12,relay,ro,,,12121,26602,33709,50
2017-10-12,relay,rs,,,1732,4132,2672,50
2017-10-12,relay,ru,,,147886,312732,241828,50
2017-10-12,relay,rw,,,84,304,210,50
2017-10-12,relay,sa,,,3675,8409,5896,50
2017-10-12,relay,sb,,,4,54,18,50
2017-10-12,relay,sc,,,31072,66882,3492,50
2017-10-12,relay,sd,,,281,806,514,50
2017-10-12,relay,se,,,10245,22587,14991,50
2017-10-12,relay,sg,,,4984,11257,7835,50
2017-10-12,relay,si,,,1024,2540,1758,50
2017-10-12,relay,sk,,,2010,4751,3139,50
2017-10-12,relay,sl,,,22,121,58,50
2017-10-12,relay,sm,,,2,42,19,50
2017-10-12,relay,sn,,,288,824,478,50
2017-10-12,relay,so,,,47,200,129,50
2017-10-12,relay,sr,,,86,310,170,50
2017-10-12,relay,ss,,,25,131,73,50
2017-10-12,relay,st,,,0,24,5,50
2017-10-12,relay,sv,,,303,863,566,50
2017-10-12,relay,sx,,,1,39,21,50
2017-10-12,relay,sy,,,486,1297,861,50
2017-10-12,relay,sz,,,14,95,34,50
2017-10-12,relay,tc,,,3,49,16,50
2017-10-12,relay,td,,,15,97,44,50
2017-10-12,relay,tg,,,55,225,141,50
2017-10-12,relay,th,,,3293,7573,5323,50
2017-10-12,relay,tj,,,125,415,216,50
2017-10-12,relay,tl,,,0,30,7,50
2017-10-12,relay,tm,,,4,54,22,50
2017-10-12,relay,tn,,,1071,2645,1949,50
2017-10-12,relay,to,,,0,30,10,50
2017-10-12,relay,tr,,,2675,6218,6319,50
2017-10-12,relay,tt,,,309,875,608,50
2017-10-12,relay,tw,,,13659,29890,31902,50
2017-10-12,relay,tz,,,185,569,357,50
2017-10-12,relay,ua,,,106720,226282,188808,50
2017-10-12,relay,ug,,,221,659,396,50
2017-10-12,relay,us,,,305469,643019,448851,50
2017-10-12,relay,uy,,,714,1831,1197,50
2017-10-12,relay,uz,,,468,1258,826,50
2017-10-12,relay,va,,,0,7,0,50
2017-10-12,relay,vc,,,10,79,35,50
2017-10-12,relay,ve,,,2387,5583,3648,50
2017-10-12,relay,vg,,,1,35,17,50
2017-10-12,relay,vi,,,0,24,14,50
2017-10-12,relay,vn,,,2883,6677,4646,50
2017-10-12,relay,vu,,,1,39,20,50
2017-10-12,relay,wf,,,0,16,5,50
2017-10-12,relay,ws,,,0,25,12,50
2017-10-12,relay,xk,,,13,90,59,50
2017-10-12,relay,ye,,,252,737,440,50
2017-10-12,relay,yt,,,11,81,46,50
2017-10-12,relay,za,,,2875,6657,5165,50
2017-10-12,relay,zm,,,105,363,221,50
2017-10-12,relay,zw,,,185,569,308,50
2017-10-12,relay,,,,,,2565988,50
2017-10-12,relay,??,,,,,42478,50
2017-10-12,relay,eh,,,,,1,50
2017-10-12,bridge,a1,,,,,1,52
2017-10-12,bridge,a2,,,,,0,52
2017-10-12,bridge,ad,,,,,1,52
2017-10-12,bridge,ae,,,,,331,52
2017-10-12,bridge,af,,,,,12,52
2017-10-12,bridge,al,,,,,12,52
2017-10-12,bridge,am,,,,,8,52
2017-10-12,bridge,ao,,,,,13,52
2017-10-12,bridge,ar,,,,,136,52
2017-10-12,bridge,at,,,,,163,52
2017-10-12,bridge,au,,,,,481,52
2017-10-12,bridge,aw,,,,,0,52
2017-10-12,bridge,ax,,,,,0,52
2017-10-12,bridge,az,,,,,22,52
2017-10-12,bridge,ba,,,,,10,52
2017-10-12,bridge,bb,,,,,4,52
2017-10-12,bridge,bd,,,,,220,52
2017-10-12,bridge,be,,,,,107,52
2017-10-12,bridge,bf,,,,,2,52
2017-10-12,bridge,bg,,,,,61,52
2017-10-12,bridge,bh,,,,,12,52
2017-10-12,bridge,bi,,,,,2,52
2017-10-12,bridge,bj,,,,,5,52
2017-10-12,bridge,bm,,,,,2,52
2017-10-12,bridge,bn,,,,,6,52
2017-10-12,bridge,bo,,,,,38,52
2017-10-12,bridge,br,,,,,5316,52
2017-10-12,bridge,bs,,,,,6,52
2017-10-12,bridge,bt,,,,,1,52
2017-10-12,bridge,bw,,,,,2,52
2017-10-12,bridge,by,,,,,1328,52
2017-10-12,bridge,bz,,,,,6,52
2017-10-12,bridge,ca,,,,,533,52
2017-10-12,bridge,cd,,,,,20,52
2017-10-12,bridge,ch,,,,,407,52
2017-10-12,bridge,ci,,,,,19,52
2017-10-12,bridge,cl,,,,,78,52
2017-10-12,bridge,cm,,,,,37,52
2017-10-12,bridge,cn,,,,,1971,52
2017-10-12,bridge,co,,,,,147,52
2017-10-12,bridge,cr,,,,,17,52
2017-10-12,bridge,cu,,,,,8,52
2017-10-12,bridge,cv,,,,,0,52
2017-10-12,bridge,cw,,,,,0,52
2017-10-12,bridge,cx,,,,,3,52
2017-10-12,bridge,cy,,,,,15,52
2017-10-12,bridge,cz,,,,,111,52
2017-10-12,bridge,de,,,,,1564,52
2017-10-12,bridge,dj,,,,,1,52
2017-10-12,bridge,dk,,,,,66,52
2017-10-12,bridge,do,,,,,23,52
2017-10-12,bridge,dz,,,,,202,52
2017-10-12,bridge,ec,,,,,44,52
2017-10-12,bridge,ee,,,,,23,52
2017-10-12,bridge,eg,,,,,985,52
2017-10-12,bridge,es,,,,,301,52
2017-10-12,bridge,et,,,,,34,52
2017-10-12,bridge,eu,,,,,14,52
2017-10-12,bridge,fi,,,,,147,52
2017-10-12,bridge,fj,,,,,4,52
2017-10-12,bridge,fo,,,,,1,52
2017-10-12,bridge,fr,,,,,839,52
2017-10-12,bridge,ga,,,,,1,52
2017-10-12,bridge,gb,,,,,1501,52
2017-10-12,bridge,gd,,,,,2,52
2017-10-12,bridge,ge,,,,,16,52
2017-10-12,bridge,gf,,,,,3,52
2017-10-12,bridge,gg,,,,,1,52
2017-10-12,bridge,gh,,,,,43,52
2017-10-12,bridge,gi,,,,,1,52
2017-10-12,bridge,gl,,,,,0,52
2017-10-12,bridge,gm,,,,,4,52
2017-10-12,bridge,gn,,,,,1,52
2017-10-12,bridge,gp,,,,,3,52
2017-10-12,bridge,gq,,,,,2,52
2017-10-12,bridge,gr,,,,,72,52
2017-10-12,bridge,gt,,,,,18,52
2017-10-12,bridge,gu,,,,,2,52
2017-10-12,bridge,gy,,,,,2,52
2017-10-12,bridge,hk,,,,,93,52
2017-10-12,bridge,hn,,,,,10,52
2017-10-12,bridge,hr,,,,,37,52
2017-10-12,bridge,ht,,,,,2,52
2017-10-12,bridge,hu,,,,,77,52
2017-10-12,bridge,id,,,,,253,52
2017-10-12,bridge,ie,,,,,69,52
